ID,BorBetter_79,ENVIRONMENTAL.STRUCTURE.....1..._count,ENVIRONMENTAL.STRUCTURE.....2..._count,ENVIRONMENTAL.STRUCTURE.....3..._count,ENVIRONMENTAL.STRUCTURE.....4..._count,ENVIRONMENTAL.STRUCTURE..._count,LECTURE.NOTES.COMPLETE.....1..._count,LECTURE.NOTES.COMPLETE.....2..._count,LECTURE.NOTES.COMPLETE.....3..._count,LECTURE.NOTES.COMPLETE.....4..._count,LECTURE.NOTES.COMPLETE..._count,MONITORING.LEARNING...SELF.ASSESSMENT.....1..._count,MONITORING.LEARNING...SELF.ASSESSMENT.....2..._count,MONITORING.LEARNING...SELF.ASSESSMENT.....3..._count,MONITORING.LEARNING...SELF.ASSESSMENT.....4..._count,MONITORING.LEARNING...SELF.ASSESSMENT..._count,MONITORING.PERFORMANCE.....1..._count,MONITORING.PERFORMANCE.....2..._count,MONITORING.PERFORMANCE.....3..._count,MONITORING.PERFORMANCE.....4..._count,MONITORING.PERFORMANCE..._count,MONITORING.PROCESS.....1..._count,MONITORING.PROCESS.....2..._count,MONITORING.PROCESS.....3..._count,MONITORING.PROCESS.....4..._count,MONITORING.PROCESS..._count,MONITORING.PROGRESS.....1..._count,MONITORING.PROGRESS.....2..._count,MONITORING.PROGRESS.....3..._count,MONITORING.PROGRESS.....4..._count,MONITORING.PROGRESS..._count,PEER.DISCUSSION.....1..._count,PEER.DISCUSSION.....2..._count,PEER.DISCUSSION.....3..._count,PEER.DISCUSSION.....4..._count,PEER.DISCUSSION..._count,PLANNING.....1..._count,PLANNING.....2..._count,PLANNING.....3..._count,PLANNING.....4..._count,PLANNING..._count,POLICY.....1..._count,POLICY.....2..._count,POLICY.....3..._count,POLICY.....4..._count,POLICY..._count
1073,0,1,1,1,0,3,0,8,2,2,12,0,10,29,12,51,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,0,10,0,0,0,0,0
1074,0,0,0,0,0,0,8,0,2,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1075,0,0,0,0,0,0,4,10,9,0,23,0,12,5,0,17,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,13,0,0,0,0,0
1076,0,1,2,0,0,3,6,2,4,2,14,3,0,5,0,8,0,0,0,0,0,2,0,0,0,2,0,0,4,0,4,0,0,0,0,0,8,0,2,0,10,0,0,0,0,0
1077,0,0,0,0,0,0,0,4,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,4,0,0,0,0,0
1078,0,0,1,0,0,1,0,8,0,4,12,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1079,0,0,0,0,0,0,4,2,2,4,12,0,3,10,0,13,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,11,17,0,0,0,0,0
1080,1,0,1,0,0,1,0,10,0,0,10,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0
1081,0,1,3,2,0,6,6,5,6,2,19,0,0,10,0,10,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,7,7,4,7,25,0,0,0,0,0
1082,0,0,1,0,0,1,0,2,9,0,11,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,2,11,0,0,0,0,0
1083,1,0,2,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0
1084,1,0,1,0,0,1,0,9,0,4,13,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,9,0,0,0,0,0
1085,0,1,1,0,0,2,0,8,4,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,8,0,0,0,0,0
1086,0,0,0,5,0,5,0,0,0,0,0,0,0,4,0,4,0,0,2,0,2,0,2,0,0,2,0,2,3,0,5,0,0,1,0,1,1,8,7,1,17,0,0,0,0,0
1087,0,0,2,2,0,4,0,3,4,2,9,0,0,5,0,5,0,0,0,2,2,0,0,2,0,2,0,0,0,0,0,0,0,1,0,1,7,0,5,9,21,0,0,0,0,0
1088,1,0,3,0,0,3,4,16,7,4,31,0,18,0,6,24,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,9,6,2,2,19,0,0,0,0,0
1089,0,0,3,2,0,5,0,6,2,2,10,0,0,0,0,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,10,0,0,0,0,0
1090,1,4,10,0,0,14,13,0,2,0,15,0,25,7,9,41,1,2,3,4,10,0,0,0,0,0,4,3,0,0,7,0,0,0,0,0,24,2,2,2,30,0,0,0,0,0
1091,1,0,1,0,0,1,0,6,4,2,12,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,5,0,0,0,0,0
1092,1,1,1,0,0,2,2,2,6,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,0,0,0,0,0,4,2,2,0,8,0,0,0,0,0
1093,0,0,4,0,0,4,0,2,2,2,6,0,0,15,0,15,0,0,1,0,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,12,5,5,4,26,0,0,0,0,0
1094,0,0,4,0,0,4,1,4,10,0,15,0,3,0,0,3,0,0,0,0,0,0,4,0,0,4,3,17,0,0,20,0,0,0,0,0,14,14,0,1,29,0,0,0,0,0
1095,1,0,2,0,0,2,0,0,28,6,34,0,0,0,2,2,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0
1096,1,0,3,1,0,4,0,2,9,3,14,0,0,35,0,35,0,1,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,9,0,0,0,0,0
1097,0,0,0,2,0,2,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,4,11,0,0,0,0,0
1098,0,0,0,3,0,3,6,6,6,6,24,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,2,9,0,0,0,0,0
1099,1,1,0,2,0,3,0,12,4,0,16,0,0,0,0,0,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,7,0,0,0,0,0
1100,1,3,5,2,0,10,14,0,0,0,14,0,19,0,0,19,0,0,3,3,6,4,5,0,0,9,2,0,0,0,2,0,0,0,0,0,24,1,0,6,31,1,0,0,0,1
1101,1,1,2,0,0,3,6,6,6,4,22,0,0,0,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,4,0,17,0,0,0,0,0
1102,0,2,1,0,0,3,2,4,0,4,10,0,0,0,0,0,1,1,1,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0
1103,0,0,1,0,0,1,0,4,6,0,10,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,2,16,0,0,0,0,0
1104,0,2,0,0,0,2,2,6,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1105,0,2,0,0,0,2,4,2,2,2,10,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,9,0,0,0,0,0
1106,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0
1107,0,0,3,0,0,3,0,0,1,3,4,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0
1108,1,2,0,0,0,2,0,0,10,0,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,7,0,0,0,0,0
1109,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,5,0,0,0,0,0
1110,0,1,0,1,0,2,0,0,4,0,4,26,0,58,17,101,1,0,6,8,15,0,0,0,0,0,6,0,0,0,6,0,0,1,0,1,17,0,12,7,36,0,0,0,0,0
1111,0,0,1,0,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,2,1,5,12,0,0,0,0,0
1112,1,0,1,1,0,2,2,8,4,0,14,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,3,13,3,5,24,0,0,0,0,0
1113,1,0,1,0,0,1,6,10,4,2,22,0,0,10,0,10,0,1,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,5,0,3,0,8,0,0,0,0,0
1114,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115,0,0,1,0,0,1,1,4,0,6,11,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0
1116,0,2,2,0,1,5,2,2,2,6,12,0,5,0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,5,17,0,0,0,0,0
1117,0,0,1,1,0,2,0,0,3,2,5,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,5,0,0,0,0,0
1118,1,1,0,0,0,1,12,0,0,0,12,0,0,0,2,2,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,15,23,0,0,0,0,0
1119,0,0,0,0,1,1,0,7,4,3,14,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,7,0,0,0,0,0
1120,1,0,0,3,0,3,0,9,2,4,15,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,5,0,0,0,0,0
1121,0,0,4,3,0,7,2,10,0,2,14,0,2,0,0,2,0,1,0,2,3,0,2,0,0,2,0,0,0,0,0,0,1,2,0,3,15,18,6,0,39,0,0,0,0,0
1122,1,2,0,0,0,2,6,1,0,1,8,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,6,1,2,0,9,0,0,0,0,0
1123,1,1,1,0,0,2,0,3,2,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,1,0,11,0,0,0,0,0
1124,0,7,6,0,3,16,9,8,0,0,17,2,0,0,5,7,0,0,3,6,9,4,0,0,0,4,4,0,0,0,4,0,0,0,0,0,28,8,3,0,39,3,0,0,0,3
1125,1,1,2,0,1,4,0,2,24,11,37,0,2,0,0,2,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,5,0,0,0,0,0
1126,0,0,1,2,2,5,5,22,8,0,35,0,0,12,8,20,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,8,8,27,0,0,1,0,1
1127,0,1,1,0,0,2,4,8,2,0,14,0,7,0,0,7,1,1,2,4,8,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,3,5,2,0,10,0,0,0,0,0
1128,0,1,0,0,0,1,13,5,0,2,20,12,0,0,0,12,1,1,5,8,15,3,0,0,0,3,12,3,0,10,25,0,2,0,1,3,14,2,0,4,20,3,1,0,0,4
1129,0,2,0,1,0,3,0,0,0,0,0,5,0,14,5,24,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,8,0,0,0,0,0
1130,1,2,2,0,0,4,9,12,4,0,25,0,0,7,163,170,0,0,2,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,5,21,0,0,0,0,0
1131,1,2,0,0,0,2,2,6,4,10,22,0,0,0,12,12,0,0,0,1,1,0,0,0,4,4,0,0,0,5,5,0,0,0,0,0,8,8,2,14,32,0,0,0,0,0
1132,0,5,0,0,0,5,0,7,0,4,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,1,0,0,4,0,0,0,0,0
1133,1,0,3,0,0,3,2,6,2,4,14,0,0,11,0,11,0,0,0,0,0,0,0,4,0,4,0,0,3,0,3,0,0,0,0,0,5,8,2,10,25,0,1,0,0,1
1134,0,1,5,0,0,6,22,2,0,0,24,2,17,6,0,25,0,0,0,0,0,2,0,0,0,2,2,0,0,0,2,0,0,0,0,0,27,4,4,4,39,0,0,0,0,0
1135,0,0,2,0,0,2,2,2,0,8,12,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,4,16,0,0,0,0,0
1136,1,4,0,0,1,5,0,4,0,0,4,0,26,0,0,26,2,0,2,2,6,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,13,2,0,20,0,0,0,0,0
1137,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
1138,1,1,0,0,0,1,0,0,6,2,8,0,0,2,0,2,0,0,0,1,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,6,0,7,9,22,0,0,0,0,0
1139,1,1,4,0,1,6,5,25,26,10,66,0,0,25,0,25,0,0,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,8,2,25,1,0,0,0,1
1140,1,0,1,0,1,2,4,14,4,2,24,0,0,0,0,0,0,0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,2,2,1,11,0,0,0,0,0
1141,0,1,0,0,0,1,0,0,0,10,10,0,0,0,5,5,0,0,1,3,4,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,3,0,2,1,6,0,0,0,0,0
1142,1,1,1,1,0,3,2,4,0,6,12,0,31,0,0,31,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,5,9,40,0,0,0,0,0
1143,0,0,1,0,0,1,2,11,6,2,21,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,2,0,1,0,0,1,3,0,5,1,9,0,0,0,0,0
1144,0,2,3,0,0,5,3,0,0,8,11,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,2,1,0,0,0,1,14,3,1,1,19,0,0,0,0,0
1145,1,0,3,0,0,3,0,3,8,4,15,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,4,13,0,1,0,0,1
1146,1,0,1,0,0,1,3,2,1,1,7,0,0,0,0,0,0,0,1,2,3,3,0,0,0,3,2,0,0,0,2,0,1,0,0,1,3,1,0,2,6,0,0,0,0,0
1147,1,1,2,0,0,3,4,2,4,0,10,0,0,5,0,5,0,1,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,11,2,6,1,20,0,0,0,0,0
1148,1,0,1,0,2,3,1,2,3,2,8,0,1,31,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,1,2,17,0,1,0,0,1
1149,1,0,0,0,0,0,0,4,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,0,0,0,0
1150,1,2,4,1,0,7,7,0,2,2,11,0,17,19,12,48,0,0,0,0,0,4,3,0,0,7,0,5,0,0,5,0,0,0,0,0,7,3,12,5,27,1,0,0,0,1
1151,0,7,5,3,1,16,7,2,0,4,13,6,12,0,6,24,0,0,2,1,3,0,0,3,0,3,0,0,0,0,0,1,0,0,0,1,14,17,5,18,54,0,0,0,0,0
1152,0,0,3,0,0,3,2,10,2,2,16,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,0,0,0,0
1153,1,2,0,2,0,4,2,14,0,0,16,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,10,0,0,0,0,0
1154,0,1,1,0,0,2,0,2,4,4,10,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,2,15,0,0,0,0,0
1155,0,0,1,0,0,1,0,0,4,6,10,9,3,1,9,22,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,1,4,12,0,0,0,0,0
1156,0,1,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,3,0,5,0,0,0,0,0
1157,0,1,1,0,0,2,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,4,0,0,0,0,0,23,0,2,0,25,0,0,0,0,0
1158,1,1,0,0,2,3,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,6,0,4,0,10,0,0,0,0,0
1159,1,1,0,0,0,1,2,2,2,2,8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,1,0,11,0,0,0,0,0
1160,1,3,7,0,0,10,1,12,2,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,9,4,0,0,0,4
1161,0,0,1,4,3,8,0,5,4,4,13,0,0,0,0,0,0,0,3,5,8,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,9,11,0,0,2,0,2
1162,0,0,5,0,0,5,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,16,4,1,0,21,0,0,0,0,0
1163,1,0,1,0,0,1,0,4,0,6,10,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,10,12,0,0,0,0,0
1164,1,0,3,0,0,3,0,12,0,3,15,0,4,0,0,4,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,1,0,22,5,4,31,0,0,0,0,0
1165,1,1,2,0,0,3,0,0,2,0,2,0,17,57,5,79,0,0,10,4,14,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,6,3,2,10,21,0,0,0,0,0
1166,1,1,1,0,0,2,3,6,0,0,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167,0,1,5,0,0,6,3,2,6,0,11,0,0,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,7,2,2,5,16,0,0,0,0,0
1168,1,1,0,3,0,4,1,2,3,10,16,0,0,16,0,16,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,2,12,0,0,0,0,0
1169,1,0,2,0,0,2,2,0,0,0,2,5,0,0,0,5,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,8,0,0,0,0,0
1170,0,0,1,0,0,1,4,3,0,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,8,19,1,0,0,0,1
1171,1,1,0,0,0,1,10,0,0,5,15,0,0,29,7,36,2,0,0,1,3,0,0,0,0,0,0,0,8,4,12,0,0,0,0,0,3,3,2,3,11,0,0,0,0,0
1172,0,0,1,1,0,2,0,6,2,2,10,2,5,0,0,7,0,0,1,0,1,0,5,0,0,5,0,0,0,0,0,0,0,1,0,1,4,6,1,0,11,0,0,0,0,0
1173,0,1,2,0,0,3,0,6,12,6,24,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,1,20,0,0,0,0,0
1174,1,0,1,0,0,1,0,0,0,0,0,0,0,0,5,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,7,0,0,0,0,0
1175,1,2,1,1,0,4,1,5,3,0,9,0,10,7,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,2,2,16,0,0,0,0,0
1176,0,0,1,0,0,1,2,2,2,2,8,0,5,0,0,5,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,4,9,0,0,0,0,0
1177,0,2,4,0,0,6,0,0,0,4,4,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,2,5,22,0,0,0,0,0
1178,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1179,0,0,1,2,0,3,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
1180,1,3,2,0,0,5,14,2,0,0,16,3,0,0,0,3,1,0,0,1,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,28,0,2,0,30,0,0,0,0,0
1181,0,0,2,0,0,2,0,0,3,0,3,0,5,20,0,25,0,0,10,4,14,0,0,4,0,4,0,0,3,0,3,0,0,0,0,0,1,0,5,0,6,0,0,0,0,0
1182,1,1,1,0,0,2,2,2,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,1,12,0,0,0,0,0
1183,0,1,1,0,0,2,2,2,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,1,12,0,0,0,0,0
1184,0,2,0,0,1,3,2,4,0,0,6,2,2,10,0,14,0,0,3,2,5,0,2,0,0,2,2,2,0,0,4,0,0,0,0,0,4,21,5,0,30,0,0,0,0,0
1185,0,2,1,0,0,3,3,0,2,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,6,0,0,0,0,0
1186,0,2,0,0,0,2,9,0,4,5,18,0,0,0,5,5,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,11,0,0,0,0,0
1187,0,3,1,3,0,7,3,2,5,2,12,0,0,17,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,16,0,33,0,0,0,0,0
1188,0,3,0,0,0,3,2,0,1,6,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,4,6,12,0,0,0,0,0,10,7,10,16,43,0,0,0,0,0
1189,0,2,0,0,1,3,1,4,2,1,8,0,3,0,0,3,0,1,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,2,6,29,1,0,0,0,1
1190,0,0,5,0,0,5,2,8,0,0,10,0,5,0,0,5,0,1,0,0,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,13,20,6,4,43,0,0,0,0,0
1191,1,1,2,0,0,3,2,4,7,2,15,2,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,6,6,2,0,14,0,0,0,0,0
1192,1,2,2,0,0,4,1,4,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,5,5,0,0,10,0,0,0,0,0
1193,1,2,1,0,0,3,2,2,6,0,10,0,10,10,0,20,0,0,3,0,3,0,2,3,0,5,0,6,0,0,6,0,0,0,0,0,1,4,14,0,19,0,0,0,0,0
1194,1,2,0,1,0,3,1,2,2,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,2,0,12,0,0,0,0,0
1195,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0
1196,0,0,2,0,0,2,0,4,2,0,6,0,12,8,3,23,0,0,0,2,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0
1197,0,2,2,0,0,4,0,4,0,0,4,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0
1198,0,1,0,0,0,1,0,0,2,0,2,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,2,9,0,0,0,0,0
1199,1,1,0,0,0,1,0,13,6,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,0,0,23,0,0,0,0,0
1200,0,1,1,1,0,3,4,4,4,0,12,0,0,3,0,3,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,0,16,0,0,0,0,0
1201,1,0,1,0,0,1,0,2,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1202,1,0,2,0,0,2,0,6,2,2,10,0,26,44,0,70,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,1,5,0,0,0,0,0
1203,1,0,0,0,1,1,0,0,6,4,10,0,0,0,0,0,0,0,1,6,7,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,1,5,0,0,0,0,0
1204,1,1,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,8,0,0,0,0,0
1205,0,0,2,0,4,6,0,1,6,0,7,0,0,10,0,10,0,1,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,10,0,0,0,0,0
1206,0,1,0,1,1,3,5,4,4,6,19,5,7,0,7,19,0,1,0,0,1,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,3,2,12,3,0,0,0,3
1207,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,9,0,0,0,0,0
1208,0,0,2,1,0,3,1,4,0,3,8,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,2,7,0,0,0,0,0
1209,1,4,6,0,4,14,1,7,7,3,18,0,0,0,0,0,0,0,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,2,9,1,0,0,0,1
1210,1,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,8,0,0,0,0,0
